entry_date,exit_date,direction,pnl,win,pair
2024-06-04,2024-06-11,long_spread,1227.702850659989,True,USB-PNC
2024-06-25,2024-06-28,short_spread,1734.979434956121,True,USB-PNC
2024-07-09,2024-07-16,long_spread,-4125.8831345898325,False,USB-PNC
2024-09-09,2024-09-10,long_spread,1761.6122450553855,True,USB-PNC
2024-09-12,2024-09-13,long_spread,1661.0966905542518,True,USB-PNC
2024-09-16,2024-09-27,long_spread,2.0263424712530593,True,USB-PNC
2024-10-15,2024-10-16,long_spread,5222.066351853466,True,USB-PNC
2024-10-17,2024-10-28,short_spread,3493.3431603929803,True,USB-PNC
2024-11-07,2024-11-20,long_spread,1814.1138785567675,True,USB-PNC
2024-12-16,2024-12-18,short_spread,2324.668191478996,True,USB-PNC
2025-01-10,2025-01-15,short_spread,489.9905346066455,True,USB-PNC
2025-01-16,2025-01-17,long_spread,-964.0513224969949,False,USB-PNC
2025-01-28,2025-02-11,long_spread,-573.1237093843656,False,USB-PNC
2025-04-04,2025-04-08,short_spread,-1559.8381550670408,False,USB-PNC
2025-04-10,2025-04-29,short_spread,-872.9945255169433,False,USB-PNC
2025-05-12,2025-05-13,long_spread,-1238.0919557447287,False,USB-PNC
2025-05-14,2025-05-23,long_spread,889.626440588781,True,USB-PNC
2025-06-16,2025-06-20,long_spread,-1549.8819273455124,False,USB-PNC
2025-06-23,2025-07-17,long_spread,-8346.19146057888,False,USB-PNC
2025-07-18,2025-07-28,long_spread,2380.82538786492,True,USB-PNC
2025-08-27,2025-09-05,long_spread,881.3901648384322,True,USB-PNC
2025-09-09,2025-09-16,short_spread,2311.1332020959794,True,USB-PNC
2025-10-06,2025-10-07,short_spread,-1093.5358553294768,False,USB-PNC
2025-10-08,2025-10-31,short_spread,-3755.5838069933625,False,USB-PNC
2025-11-24,2025-11-28,long_spread,1172.6226247406798,True,USB-PNC
2025-12-09,2025-12-11,long_spread,-2225.864711973657,False,USB-PNC
2025-12-12,2025-12-18,long_spread,1449.7512812811947,True,USB-PNC
2026-01-15,2026-01-16,long_spread,-5077.484291875055,False,USB-PNC
2026-01-20,2026-01-23,long_spread,3319.106213162072,True,USB-PNC
2026-02-26,2026-02-27,short_spread,-1632.2627791581695,False,USB-PNC
2026-04-20,2026-04-21,long_spread,-1539.3550799962147,False,USB-PNC
2026-05-27,2026-06-15,long_spread,59.23760982644899,True,USB-PNC
2024-02-06,2024-02-07,long_spread,-659.3105301586065,False,KR-DLTR
2024-02-29,2024-03-07,short_spread,-5101.162141540504,False,KR-DLTR
2024-03-08,2024-04-08,short_spread,-1838.093970279599,False,KR-DLTR
2024-04-22,2024-04-23,short_spread,1204.7070087383602,True,KR-DLTR
2024-05-24,2024-05-28,long_spread,-440.2066586278266,False,KR-DLTR
2024-05-29,2024-06-17,long_spread,-255.49041952430684,False,KR-DLTR
2024-07-10,2024-08-12,short_spread,-1316.2620524014164,False,KR-DLTR
2024-08-20,2024-08-26,long_spread,902.1649303577439,True,KR-DLTR
2024-09-03,2024-09-04,short_spread,-1874.4427029016133,False,KR-DLTR
2024-09-05,2024-10-03,short_spread,-2104.0416947784383,False,KR-DLTR
2024-10-23,2024-10-29,short_spread,1241.6121652047686,True,KR-DLTR
2024-11-06,2024-11-15,short_spread,1483.3621457205186,True,KR-DLTR
2024-12-09,2024-12-10,long_spread,2535.151631909422,True,KR-DLTR
2024-12-12,2024-12-23,short_spread,2433.600104231258,True,KR-DLTR
2025-01-08,2025-01-27,long_spread,1037.6441885636004,True,KR-DLTR
2025-02-03,2025-02-04,short_spread,-390.677261023358,False,KR-DLTR
2025-02-05,2025-02-20,short_spread,811.0345925488034,True,KR-DLTR
2025-03-05,2025-03-06,long_spread,1202.5477384315761,True,KR-DLTR
2025-03-07,2025-03-10,short_spread,-1238.9158371251767,False,KR-DLTR
2025-04-03,2025-04-07,short_spread,4576.2685260224835,True,KR-DLTR
2025-04-21,2025-04-25,short_spread,2171.732353623649,True,KR-DLTR
2025-05-12,2025-05-13,long_spread,-1174.6593479983035,False,KR-DLTR
2025-05-14,2025-06-20,long_spread,4028.2560773348273,True,KR-DLTR
2025-06-23,2025-07-02,short_spread,3740.077809114529,True,KR-DLTR
2025-07-28,2025-08-01,long_spread,1895.098213051809,True,KR-DLTR
2025-09-22,2025-09-29,long_spread,1739.6535712432642,True,KR-DLTR
2025-10-08,2025-10-21,short_spread,1684.762173007145,True,KR-DLTR
2025-10-29,2025-10-31,long_spread,-2128.8717421820943,False,KR-DLTR
2025-11-03,2025-11-13,long_spread,2027.0576138969516,True,KR-DLTR
2025-12-04,2025-12-05,long_spread,-1280.3431557495508,False,KR-DLTR
2025-12-10,2025-12-24,long_spread,1767.864850515007,True,KR-DLTR
2026-01-06,2026-01-07,long_spread,-2187.528247235767,False,KR-DLTR
2026-01-08,2026-01-16,long_spread,2162.016976300358,True,KR-DLTR
2026-02-04,2026-02-19,short_spread,142.2737769321791,True,KR-DLTR
2026-03-05,2026-03-06,short_spread,-2566.708446085313,False,KR-DLTR
2026-03-09,2026-03-24,short_spread,226.75639210426584,True,KR-DLTR
2026-04-10,2026-04-23,long_spread,639.3901128680895,True,KR-DLTR
2026-05-18,2026-05-19,short_spread,-2379.042119341958,False,KR-DLTR
2026-05-28,2026-05-29,long_spread,-1959.0301230438427,False,KR-DLTR
2026-06-01,2026-06-10,long_spread,2847.7634081551237,True,KR-DLTR
2024-02-27,2024-02-28,short_spread,-798.2453162946236,False,TGT-AZO
2024-02-29,2024-04-04,short_spread,-4277.012042234325,False,TGT-AZO
2024-04-12,2024-04-15,long_spread,-1099.3569397211581,False,TGT-AZO
2024-04-16,2024-04-29,long_spread,1533.9938516463524,True,TGT-AZO
2024-05-21,2024-05-22,long_spread,-2726.1795986570874,False,TGT-AZO
2024-05-23,2024-06-11,long_spread,856.5100380527881,True,TGT-AZO
2024-06-18,2024-06-20,short_spread,-737.0857637569668,False,TGT-AZO
2024-06-21,2024-07-01,short_spread,2652.6609772714364,True,TGT-AZO
2024-08-21,2024-09-03,short_spread,2238.7411186712916,True,TGT-AZO
2024-09-26,2024-10-02,short_spread,2640.396324198799,True,TGT-AZO
2024-11-20,2024-11-27,long_spread,3666.809294589766,True,TGT-AZO
2025-01-23,2025-02-07,short_spread,236.64311769726578,True,TGT-AZO
2025-02-21,2025-02-28,long_spread,2060.8040172043916,True,TGT-AZO
2025-03-10,2025-03-11,short_spread,2300.08296398785,True,TGT-AZO
2025-03-27,2025-04-03,short_spread,2074.0992042858265,True,TGT-AZO
2025-04-07,2025-04-14,long_spread,3393.044660740047,True,TGT-AZO
2025-05-19,2025-05-27,short_spread,3218.6329581419704,True,TGT-AZO
2025-06-25,2025-06-27,long_spread,2421.0084553050638,True,TGT-AZO
2025-08-04,2025-08-06,short_spread,-2552.8555163171877,False,TGT-AZO
2025-08-07,2025-09-02,short_spread,131.50940254153227,True,TGT-AZO
2025-09-11,2025-09-15,short_spread,2533.9075828608193,True,TGT-AZO
2025-09-18,2025-09-26,long_spread,874.5960606005068,True,TGT-AZO
2025-10-09,2025-11-11,long_spread,-2953.4374707792635,False,TGT-AZO
2025-11-26,2025-12-02,short_spread,2246.5799802404367,True,TGT-AZO
2025-12-09,2025-12-10,long_spread,-1005.5096674373692,False,TGT-AZO
2026-01-12,2026-02-05,short_spread,-2064.316517667004,False,TGT-AZO
2026-02-13,2026-02-25,short_spread,2967.2973903861393,True,TGT-AZO
2026-03-12,2026-03-16,long_spread,-1765.0711831961403,False,TGT-AZO
2026-03-17,2026-03-18,long_spread,-1501.0695633405744,False,TGT-AZO
2026-03-19,2026-03-31,long_spread,1773.565496768526,True,TGT-AZO
2026-04-17,2026-04-29,short_spread,837.6567170319854,True,TGT-AZO
2026-05-11,2026-05-21,long_spread,1721.2456878957998,True,TGT-AZO
2026-05-26,2026-06-09,long_spread,853.7331066051933,True,TGT-AZO
2024-02-06,2024-02-09,short_spread,1217.3053778924266,True,PNC-FITB
2024-02-27,2024-03-06,long_spread,-2878.9317576567455,False,PNC-FITB
2024-03-07,2024-03-15,long_spread,1679.2840496851459,True,PNC-FITB
2024-04-19,2024-05-15,long_spread,-1643.2022228479302,False,PNC-FITB
2024-06-04,2024-06-21,short_spread,63.03319126132777,True,PNC-FITB
2024-07-08,2024-07-09,short_spread,-2161.497422095767,False,PNC-FITB
2024-07-10,2024-07-19,short_spread,2373.406222921361,True,PNC-FITB
2024-08-05,2024-08-15,long_spread,1642.5419227773773,True,PNC-FITB
2024-08-29,2024-09-11,short_spread,736.9890007077994,True,PNC-FITB
2024-10-17,2024-10-18,long_spread,1960.6638797828434,True,PNC-FITB
2024-11-06,2024-11-21,short_spread,-217.30766113880725,False,PNC-FITB
2025-01-03,2025-01-17,short_spread,1959.1906504665012,True,PNC-FITB
2025-01-21,2025-01-23,long_spread,1814.9751496240553,True,PNC-FITB
2025-02-14,2025-03-05,long_spread,496.52325373378835,True,PNC-FITB
2025-04-15,2025-04-17,long_spread,1283.3610666139462,True,PNC-FITB
2025-05-13,2025-05-15,short_spread,-1488.841521600673,False,PNC-FITB
2025-07-17,2025-07-29,short_spread,1548.0922983385703,True,PNC-FITB
2025-09-09,2025-09-11,long_spread,1672.216035696496,True,PNC-FITB
2025-10-07,2025-10-08,long_spread,-2495.424572899584,False,PNC-FITB
2025-10-09,2025-10-16,long_spread,2008.4016547076772,True,PNC-FITB
2025-11-19,2025-12-04,short_spread,213.64228670473415,True,PNC-FITB
2025-12-09,2025-12-10,short_spread,2966.1260764056597,True,PNC-FITB
2026-01-14,2026-01-16,long_spread,5504.639612297939,True,PNC-FITB
2026-01-21,2026-01-22,long_spread,2758.655618534614,True,PNC-FITB
2026-01-29,2026-02-02,short_spread,3519.542762046578,True,PNC-FITB
2026-03-11,2026-03-12,short_spread,-2505.855921752721,False,PNC-FITB
2026-03-13,2026-03-23,short_spread,3286.0587398020198,True,PNC-FITB
2026-06-12,2026-06-16,long_spread,1167.3268713644602,True,PNC-FITB
2024-02-15,2024-03-01,long_spread,-57.227002480052874,False,DE-LMT
2024-03-15,2024-04-12,short_spread,-1068.2714779737132,False,DE-LMT
2024-05-15,2024-05-16,short_spread,2137.255005778137,True,DE-LMT
2024-05-23,2024-06-12,long_spread,-868.585529535419,False,DE-LMT
2024-07-09,2024-07-12,long_spread,1588.4615759226704,True,DE-LMT
2024-07-30,2024-08-15,long_spread,-1085.8680189009187,False,DE-LMT
2024-09-13,2024-09-17,short_spread,-611.9400646778943,False,DE-LMT
2024-09-18,2024-09-19,short_spread,-1094.7040713341194,False,DE-LMT
2024-10-28,2024-11-08,short_spread,2442.7218417389927,True,DE-LMT
2024-11-21,2024-11-22,short_spread,-1126.6441244372552,False,DE-LMT
2024-11-25,2024-12-10,short_spread,1712.0710883983597,True,DE-LMT
2025-01-02,2025-01-13,long_spread,1178.5486104277234,True,DE-LMT
2025-01-17,2025-01-23,short_spread,-1935.6831538661604,False,DE-LMT
2025-01-24,2025-02-18,short_spread,-6224.244602886867,False,DE-LMT
2025-02-19,2025-02-25,short_spread,3146.6448327839353,True,DE-LMT
2025-04-03,2025-04-04,long_spread,-922.2389030558999,False,DE-LMT
2025-04-07,2025-04-08,long_spread,-1927.7392159171263,False,DE-LMT
2025-05-01,2025-05-27,short_spread,-3526.615088495447,False,DE-LMT
2025-07-17,2025-07-22,long_spread,3697.3981493206916,True,DE-LMT
2025-07-23,2025-08-01,short_spread,1591.9782737535807,True,DE-LMT
2025-08-14,2025-10-16,long_spread,-5516.967939330692,False,DE-LMT
2025-10-24,2025-10-31,short_spread,1504.5187258417784,True,DE-LMT
2025-11-25,2025-11-26,short_spread,3217.0319035519124,True,DE-LMT
2026-01-05,2026-01-06,long_spread,1609.1129965939303,True,DE-LMT
2026-01-21,2026-01-23,short_spread,1848.739398958457,True,DE-LMT
2026-02-04,2026-03-02,short_spread,-3337.2094053799055,False,DE-LMT
2026-04-08,2026-04-09,short_spread,-1393.204598153002,False,DE-LMT
2026-04-23,2026-05-13,short_spread,642.4345796485205,True,DE-LMT
2026-05-21,2026-05-22,long_spread,-936.8691844598882,False,DE-LMT
2026-05-26,2026-06-02,long_spread,6501.245479897507,True,DE-LMT
